"llsr","27","00010000.tif","27","","s","","S.","1842-07-21","Read, and placed on the Speaker's table. Mr. Cowen, from the Committee of Claims, to which was referred the following joint rule, reported the same without amendment, accompanied by a report, (No. 937.) Joint Resolution To establish an additional joint rule.","Committee of Claims"
"llsr","27","00020002.tif","27","","s","2","S.","1842-07-21","",""
"llsr","27","00030000.tif","27","1","s","","S. 2","1841-07-27","Mr. Tappan asked and obtained leave, by unanimous consent, to bring in the following joint resolution; which was read twice, postponed to and made the special order of the day for Friday next, the 30th instant, and ordered to be printed. Joint Resolution For the distribution of seven hundred copies of the Digest of Patents.",""
"llsr","27","00040002.tif","27","1","s","2","S. 2","1841-07-27","",""
"llsr","27","00050000.tif","27","2","s","","S.R. 2","1841-12-29","Agreeably to notice, Mr. Clay asked and obtained leave to bring in the following joint resolution; which was read twice, made the special order of the day for Wednesday, the 12th January, 1842, and ordered to be printed. Joint Resolution, Proposing an amendment to the constitution to prevent the appointment of members of Congress to civil offices during the time for which they were elected.",""
"llsr","27","00060000.tif","27","1","s","","S. 3","1841-08-04,1841-08-23","Agreeably to notice, Mr. Benton asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on Naval Affairs. Reported with an amendment, viz. insert the words printed in italics. Joint Resolution In relation to the purchase of domestic water-rotted hemp for the use of the United States Navy.","Committee on Naval Affairs"
"llsr","27","00070000.tif","27","2","s","","S.R. 3","1841-12-29","Agreeably to notice, Mr. Clay asked and obtained leave to bring in the following joint resolution; which was read twice, made the special order of the day for Wednesday, the 12th January, 1842, and ordered to be printed. Joint Resolution, Proposing an amendment to the constitution, restricting the veto.",""
"llsr","27","00080002.tif","27","2","s","2","S.R. 3","1841-12-29","",""
"llsr","27","00090000.tif","27","2","s","","S.R. 4","1841-12-29","Agreeably to notice, Mr. Clay asked and obtained leave to bring in the following joint resolution; which was read twice, made the special order of the day for Wednesday, the 12th January, 1842, and ordered to be printed. Joint Resolution, Proposing an amendment to the constitution, vesting in Congress the appointment of the Secretary of the Treasury and Treasurer of the United States.",""
"llsr","27","00100002.tif","27","2","s","2","S.R. 4","1841-12-29","",""
"llsr","27","00110000.tif","27","1","s","","S. 5","1841-08-10","Mr. Clayton, from the Committee on the Library, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution To provide for the distribution of the printed returns of the Sixth Census.","Committee on the Library"
"llsr","27","00120002.tif","27","1","s","2","S. 5","1841-08-10","",""
"llsr","27","00130000.tif","27","2","s","","S.R. 5","1842-02-18","Mr. Berrien, from the Committee on the Judiciary, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution Further to provide for the distribution of the printed returns of the sixth census, and other documents connected with the same, the printing of which has been heretofore directed by law.","Committee on the Judiciary"
"llsr","27","00140000.tif","27","2","s","","S.R. 8","1842-03-07,1842-03-24","Agreeably to notice, Mr. Sevier asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on Indian Affairs. Reported without amendment, accompanied by a special report (No. 200). Joint Resolution To provide for the payment of certain Cherokee claims under the treaty of eighteen hundred and thirty-five and six.","Committee on Indian Affairs"
"llsr","27","00150000.tif","27","2","s","","S.R. 9","1842-03-29","Mr. Merrick, from the Committee on the Post Office and Post Roads, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution To authorize the extension of the contract for carrying the mail on the route between Mobile and New Orleans.","Committee on the Post Office and Post Roads"
"llsr","27","00160000.tif","27","2","s","","S.R. 10","1842-03-29","Mr. Merrick, from the Committee on the Post Office and Post Roads, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution To extend the franking privilege to ex-Vice-Presidents of the United States.","Committee on the Post Office and Post Roads"
"llsr","27","00170000.tif","27","2","s","","S.R. 11","1842-04-05","Mr. Prentiss, from the Committee on Patents and the Patent Office, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the printing and distribution of a continuation of the Digest of Patents, and for other purposes.","Committee on Patents and the Patent Office"
"llsr","27","00180000.tif","27","2","s","","S. 12","1842-05-10,1842-08-03","Agreeably to notice, Mr. Preston asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on the Post Office and Post Roads. Reported without amendment. Joint Resolution To authorize an extension of a contract for carrying the mail.","Committee on the Post Office and Post Roads"
"llsr","27","00190000.tif","27","2","s","","S.R. 14","1842-06-02","Mr. Young, from the Committee on Roads and Canals, submitted a report (No. 313) accompanied by the following joint resolution; which was read, and passed to a second reading. Joint Resolution Directing the transfer of the stock held by the United States in the Chesapeake and Ohio Canal Company, to the State of Maryland, and the cities of Washington, Georgetown and Alexandria, on certain conditions.","Committee on Roads and Canals"
"llsr","27","00200002.tif","27","2","s","2","S.R. 14","1842-06-02","",""
"llsr","27","00210003.tif","27","2","s","3","S.R. 14","1842-06-02","",""
"llsr","27","00220000.tif","27","2","s","","S. 16","1842-07-05","Mr. Miller, from the Committee on the Post Office and Post Roads, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution To authorize the Postmaster General to settle the accounts of Patton Pilcher & Company.","Committee on the Post Office and Post Roads"
"llsr","27","00230000.tif","27","2","s","","S. 18","1842-07-19","Mr. Bates, from the Committee on Pensions, submitted a report No. 353, accompanied by the following joint resolution; which was read, and passed to a second reading. Joint Resolution Declarative of the pension act of July, 7, 1838.","Committee on Pensions"
"llsr","27","00240000.tif","27","2","s","","S.R. 19","1842-07-19","Agreeably to notice, Mr. Preston asked and obtained leave to bring in the following joint resolution; which was read, passed to a second reading, and ordered to be printed. Joint Resolution Providing reimbursement to the Treasury of money paid under Indian treaties.",""
"llsr","27","00250000.tif","27","3","s","","S.","1842-12-15","Received from the Senate, and ordered to be printed. Joint Resolution To establish an additional joint rule in relation to the presentation of claims or petitions.",""
"llsr","27","00260000.tif","27","3","s","","S. 1","1842-12-12","Agreeably to notice, Mr. Tappan asked and obtained leave to bring in the following joint resolution; which was read, made the special order of the day for Monday, the 2d January next, and ordered to be printed. Joint Resolution Proposing an amendment to the constitution of the United States, so as to limit the term of office of the judges of the supreme and inferior courts.",""
"llsr","27","00270000.tif","27","3","s","","S. 2","1842-12-23,1843-01-04","Agreeably to notice, Mr. Henderson asked and obtained leave to bring in the following Joint Resolution; which was read twice, and referred to the Committee on Finance. Reported with amendments, viz: Strike out the words within [brackets] and insert those printed in italics. Joint Resolution Authorizing the Secretary of the Treasury to settle, on certain terms, the liabilities of the sureties of Gordon D. Boyd, late receiver of public moneys at Columbus, Mississippi.","Committee on Finance"
"llsr","27","00280002.tif","27","3","s","2","S. 2","1842-12-23,1843-01-04","",""
"llsr","27","00290000.tif","27","3","s","","S. 2","1843-01-12,1843-02-09","Recommitted to the Committee on Finance. Reported with amendments, viz: Strike out the parts within [brackets], and insert those printed in italics. Joint Resolution Authorizing the Secretary of the Treasury to settle, on certain terms, the liabilities [of the sureties] of Gordon D. Boyd, late receiver of public moneys at Columbus, Mississippi.","Committee on Finance"
"llsr","27","00300002.tif","27","3","s","2","S. 2","1843-01-12,1843-02-09","",""
"llsr","27","00310000.tif","27","3","s","","S. 3","1843-01-06","Mr. Woodbridge asked and obtained leave, by unanimous consent, to bring in the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the distribution of certain copies of the Census returns and of the Compendium of the Sixth Census.",""
"llsr","27","00320000.tif","27","3","s","","S. 4","1843-01-06,1843-02-18","Agreeably to notice, Mr. Woodbridge asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on the Post Office and Post Roads. Reported without amendment, and accompanied by an adverse report (No. 190). Joint Resolution Authorizing the Postmaster General to contract for carrying the mail from Chicago to St. Joseph.","Committee on the Post Office and Post Roads"
"llsr","27","00330000.tif","27","3","s","","S.R. 5","1843-01-25","Mr. Young, from the Committee on Roads and Canals, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution Directing the transfer of the stock held by the United States in the Chesapeake and Ohio Canal Company, to the State of Maryland, and the cities of Washington, Georgetown, and Alexandria, on certain conditions.","Committee on Roads and Canals"
"llsr","27","00340002.tif","27","3","s","2","S.R. 5","1843-01-25","",""
"llsr","27","00350003.tif","27","3","s","3","S.R. 5","1843-01-25","",""
"llsr","27","00360000.tif","27","3","s","","S. 5","1843-02-23","Committed to the Committee of the Whole House on the state of the Union. Mr. Underwood, from the Committee for the District of Columbia, to which was referred the following joint resolution from the Senate, (No. 5) reported the same with amendments. Note.--Part to be stricken  out printed within [brackets,] insertion in italics, and add additional resolution at the end. Joint Resolution Directing the transfer of the stock held by the United States in the Chesapeake and Ohio Canal Company, to the State of Maryland, and the cities of Washington, Georgetown, and Alexandria, on certain conditions.","Committee of the Whole House on the state of the Union~Committee on the District of Columbia"
"llsr","27","00370002.tif","27","3","s","2","S. 5","1843-02-23","",""
"llsr","27","00380003.tif","27","3","s","3","S. 5","1843-02-23","",""
"llsr","27","00390004.tif","27","3","s","4","S. 5","1843-02-23","",""
"llsr","27","00400005.tif","27","3","s","5","S. 5","1843-02-23","",""
"llsr","27","00410000.tif","27","3","s","","S. 6","1843-02-01","Agreeably to notice, Mr. Merrick, asked and obtained leave to bring in the following joint resolution; which was read, passed to a second reading, and ordered to be printed. Joint Resolution To provide for the ajdustment with foreign countries, by treaty, of the rates of duties upon imports and exports on principles of just reciprocity.",""
"llsr","27","00420002.tif","27","3","s","2","S. 6","1843-02-01","",""
"llsr","27","00430000.tif","27","3","s","","S. 7","1843-02-02","Mr. Bayard, from the Committee on Naval Affairs, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution Authorizing the investment of the Navy Hospital fund.","Committee on Naval Affairs"
"llsr","27","00440000.tif","27","3","s","","S. 8","1843-02-10","Mr. Barrow, from the Committee on Commerce, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution To Authorize an experiment to test the utility of an invention of Josiah W. Kirk's.","Committee on Commerce"
"llsr","27","00450000.tif","27","3","h","","H.R. 24","1842-12-31","Read twice, and committed to a Committee of the Whole House to-morrow. Mr. T.W. Williams, from the Committee on Commerce, reported the following joint resolution: Joint Resolution Providing for a survey of a harbor in Block Island, in the State of Rhode Island:","Committee of the Whole House~Committee on Commerce"
"llsr","27","00460000.tif","27","3","h","","H.R. 25","1843-01-03","Read twice, and committed to the Committee of the Whole House on the state of the Union. Mr. Tillinghast, submitted the following joint resolutions: Joint Resolutions Relative to a naval depot in Rhode Island. Whereas examinations and surveys have heretofore been made in Narragansett bay, in Rhode Island, with a view to military and naval establishments, and reports have been made to the Navy Department, and communicated to Congress, containing evidence of the very decided and superior fitness and advantages of a place upon the waters of that bay for a naval depot:","Committee of the Whole House on the state of the Union"
"llsr","27","00470002.tif","27","3","h","2","H.R. 25","1843-01-03","",""
"llsr","27","00480000.tif","27","3","h","","H.R. 26","1843-01-07","Read twice, and committed to the Committee of the Whole House on the state of the Union. Mr. Tillinghast, from the Committee on the Library, reported the following joint resolution: Joint Resolution For subscription for Gordon's Indices. Whereas Thomas F. Gordon formerly preferred a memorial preposing to prepare and publish complete Indices to the Journals and Documents of each House of Congress, in manner and on terms as set forth in a communication containing his proposals, dated January first, one thousand eight hundred and forty-three, and laid before the Library Committee at this session of Congress:","Committee of the Whole House on the state of the Union~Committee on the Library"
"llsr","27","00490000.tif","27","3","h","","H.R. 27","1843-01-10","Read twice, and committed to the Committee of the Whole House on the state of the Union. Mr. Wood, from the Committee on Naval Affairs, reported the following joint resolution: Joint Resolution Directing the application of an existing appropriation to building a floating dry dock at Brooklyn, New York.","Committee of the Whole House on the state of the Union~Committee on Naval Affairs"
"llsr","27","00500002.tif","27","3","h","2","H.R. 27","1843-01-10","",""
