"llsr","39","00010000.tif","39","1","s","","S.R. 1","1865-12-04","Mr. Sumner asked, and by unanimous consent obtained, leave to bring in the following resolution; which was read, passed to a second reading, and ordered to be printed. Joint Resolution Proposing an amendment of the Constitution of the United States.",""
"llsr","39","00020000.tif","39","1","s","","S. 3","1865-12-11","Mr. Wade asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on Foreign Relations, and ordered to be printed. Joint Resolution In relation to the present condition of Mexico, and the policy of the government of the United States in reference thereto. Whereas in a letter of instructions, dated July three, eighteen hundred and sixty-two, directed to General Torrey, commanding the French forces in Mexico, the Emperor of the French indicated his policy concerning the affairs of this continent by declaring that it was his intention to establish a monarchy in Mexico, ''which would restore to the Latin race on this side of the Atlantic all its strength and prestige; guarantee security to the French West India colonies, and those of Spain; secure the interests and establish the influence of France in the centre of America, and prevent the people of the United States from taking possession of the Gulf of Mexico, from which they would command the Antilles and South America, and so become the only dispensers of the products of the New World;'' and whereas in pursuance of said policy an attempt has been made to establish a monarchy in Mexico, contrary to the wishes of its people, and to support Maximilian in his usurpation by European soldiery; and whereas among other acts contrary to the spirit of the age and of humanity, the so-called Emperor of Mexico by a decree and regulations, dated September five, eighteen hundred and sixty-five, practically re-established slavery in his dominions, and by a decree, dated October three, eighteen hundred and sixty-five, has violated the usages of civilized warfare by denying to the Mexican republican troops the rights of belligerents, and ordering their execution wherever found within twenty-four hours after capture: Therefore--","Committee on Foreign Relations"
"llsr","39","00030002.tif","39","1","s","2","S. 3","1865-12-11","",""
"llsr","39","00040000.tif","39","1","s","","S.R. 4","1865-12-11","Mr. Wilson asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on the Judiciary and ordered to be printed. Joint Resolution To prevent the sale of notes, bonds, scrip, and other evidences of debt issued by the so-called Confederate States, or any one of them, in aid of the rebellion.","Committee on the Judiciary"
"llsr","39","00050000.tif","39","1","s","","S.R. 5","1865-12-13","Mr. Stewart asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on the Judiciary, and ordered to be printed. Joint Resolution Submitting to the legislatures of the several States a proposition to amend the Constitution of the United States.","Committee on the Judiciary"
"llsr","39","00060002.tif","39","1","s","2","S.R. 5","1865-12-13","",""
"llsr","39","00070000.tif","39","1","s","","S.R. 8","1865-12-21","Mr. Cragin asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on the Judiciary, and ordered to be printed. Joint Resolution Proposing an amendment to the Constitution of the United States.","Committee on the Judiciary"
"llsr","39","00080002.tif","39","1","s","2","S.R. 8","1865-12-21","",""
"llsr","39","00090000.tif","39","1","s","","S.R. 9","1866-01-05","Mr. Sumner asked, and by unanimous consent obtained, leave to bring in the following bill; which was read twice, referred to the Committee on the Judiciary, and ordered to be printed. Joint Resolution Proposing an amendment to the Constitution of the United States for the protection of the national debt, and the rejection of any rebel debt.","Committee on the Judiciary"
"llsr","39","00100002.tif","39","1","s","2","S.R. 9","1866-01-05","",""
"llsr","39","00110000.tif","39","1","s","","S.R. 10","1866-01-05","Mr. Williams asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on the Judiciary, and ordered to be printed. Joint Resolution Proposing an amendment to the Constitution of the United States.","Committee on the Judiciary"
"llsr","39","00120000.tif","39","1","s","","S.R. 19","1866-01-18,1866-07-02","Mr. Henderson asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and referred to the Committee on Military Affairs and the Militia. Reported by Mr. Brown without amendment. Joint Resolution For the benefit of certain volunteer troops of Missouri who served during the war.","Committee on Military Affairs and the Militia"
"llsr","39","00130002.tif","39","1","s","2","S.R. 19","1866-01-18,1866-07-02","",""
