"llsr","31","00010000.tif","31","1","s","","S.R. 1","1849-12-27,1850-01-03","Agreeably to notice, Mr. Phelps asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on Finance. Reported with amendments, viz: stirke out the parts within [brackets] and insert those printed in italics, and made the special order of the day for to-morrow. Joint Resolution Suspending for a limited time the limitation upon the expense of collecting the Revenue from Customs.","Committee on Finance"
"llsr","31","00020002.tif","31","1","s","2","S.R. 1","1849-12-27,1850-01-03","",""
"llsr","31","00030000.tif","31","1","s","","S.R. 7","1850-02-12,1850-02-27","Agreeably to notice, Mr. Davis, of Mississippi, asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on Military Affairs. Reported without amendment. Joint Resolution For restoring the settlement of the ""three months extra pay"" claims to the accounting officers of the treasury.","Committee on Military Affairs"
"llsr","31","00040000.tif","31","1","s","","S. 8","1850-02-21,1850-05-02","Read twice, and referred to the Committee on Foreign Affairs. Reported back without amendment by Mr. McDowell, and committed to a Committee of the Whole House, and made the order of the day for to-morrow. Joint Resolution For the relief of John Hogan.","Committee on Foreign Affairs"
"llsr","31","00050000.tif","31","1","s","","S.R. 8","1850-02-13","Mr. King, from the Committee on Foreign Relations, reported the following joint resolution; which was read the first and second times by unanimous consent, considered as in Committee of the Whole, and ordered to be engrossed and read a third time. Joint Resolution For the relief of John Hogan.","Committee on Foreign Relations"
"llsr","31","00060000.tif","31","1","s","","S.R. 12","1850-02-25","Mr. Atchison, from the Committee on Indian Affairs, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the settlement of accounts with the heirs and representatives of Colonel Pierce M. Butler, late agent for the Cherokee Indians.","Committee on Indian Affairs"
"llsr","31","00070000.tif","31","1","s","","S.R. 13","1850-02-28,1850-03-06","Agreeably to notice, Mr. Underwood, asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on Finance. Reported with amendments, viz: strike out the part within [brackets] and insert that printed in italics. Relative to the payment of dividends or interest on war bounty scrip. Joint Resolution","Committee on Finance"
"llsr","31","00080000.tif","31","1","s","","S.R. 15","1850-03-22","Mr. Butler, from the Committee on the Judiciary, submitted a report, [No. 92,] accompanied by the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the relief of Charles F. Sibbald.","Committee on the Judiciary"
"llsr","31","00090000.tif","31","1","s","","S.R. 16","1850-03-28","Mr. Borland, from the Committee on Printing, reported the following joint resolution; which was read the first and second times by unanimous consent, and ordered to lie on the table. Joint Resolution To insure more expedition in the public printing.","Committee on Printing"
"llsr","31","00100000.tif","31","1","s","","S.R. 17","1850-04-03","Agreeably to notice, Mr. Underwood, asked and obtained leave to bring in the following joint resolution; which was read the first and second times by unanimous consent, considered as in Committee of the Whole, and ordered to lie on the table, and be printed. Joint Resolution Proposing amendments to the Constitution of the United States.","Committee of the Whole"
"llsr","31","00110002.tif","31","1","s","2","S.R. 17","1850-04-03","",""
"llsr","31","00120003.tif","31","1","s","3","S.R. 17","1850-04-03","",""
