"llsr","40","00010000.tif","40","1","s","","S.R. 1","1867-03-05","Mr. Sumner asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and ordered to be printed. Joint Resolution Presenting the thanks of Congress to George Peabody.",""
"llsr","40","00020002.tif","40","1","s","2","S.R. 1","1867-03-05","",""
"llsr","40","00030000.tif","40","1","s","","S.R. 2","1867-03-05","Mr. Sumner asked, and by unanimous consent obtained leave to bring in the following joint resolution; which was read twice and ordered to be printed. Joint Resolution Supplementary to other joint resolutions to enable the people of the United States to participate in the advantages of the Universal Exhibition at Paris in 1867.",""
"llsr","40","00040002.tif","40","1","s","2","S.R. 2","1867-03-05","",""
"llsr","40","00050003.tif","40","1","s","3","S.R. 2","1867-03-05","",""
"llsr","40","00060000.tif","40","1","s","","S.R. 3","1867-03-06","Mr. Hendricks asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and ordered to be printed. Joint Resolution Construing and giving effect to the joint resolution entitled ''A resolution for the relief of the State of Wisconsin,'' approved July first, eighteen hundred and sixty-four.",""
"llsr","40","00070002.tif","40","1","s","2","S.R. 3","1867-03-06","",""
"llsr","40","00080000.tif","40","1","s","","S.R. 4","1867-03-06","Mr. Patterson, of Tennessee, asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and ordered to be printed. Joint Resolution For the relief of Daniel Ellis.",""
"llsr","40","00090000.tif","40","1","s","","S.R. 5","1867-03-06","Mr. Wilson asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and ordered to be printed. Joint Resolution Declaring the municipal offices of Alexandria, Virginia, to be vacated. Whereas the persons holding the municipal offices of Alexandria, Virginia, have refused to obey and execute the laws of the United States: Therefore,",""
"llsr","40","00100000.tif","40","1","s","","S.R. 7","1867-03-07","Mr. Wilson asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and ordered to lie on the table and be printed. Joint Resolution To prevent the sale or use of liquors in the Capitol building.",""
"llsr","40","00110000.tif","40","1","s","","S.R. 8","1867-03-07","Mr. Henderson asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on the Judiciary, and ordered to be printed. Joint Resolution Proposing an amendment to the Constitution of the United States.","Committee on the Judiciary"
"llsr","40","00120000.tif","40","3","s","","S.R. 8","1867-03-07,1869-01-15","Mr. Henderson asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on the Judiciary, and ordered to be printed. Reported by Mr. Stewart with an amendment, viz: Strike out the part in [brackets and insert the part printed in Italics. Joint Resolution Proposing an amendment to the Constitution of the United States.","Committee on the Judiciary"
"llsr","40","00130002.tif","40","3","s","2","S.R. 8","1867-03-07,1869-01-15","",""
"llsr","40","00140000.tif","40","2","s","","S.R. 9","1867-03-07,1867-03-09,1868-06-26","Mr. Patterson, of Tennessee, asked, and by unanimous consent obtained, leave to bring in the following bill; which was read twice, referred to the Committee on Military Affairs and the Militia. Committee discharged and referred to the Committee on Claims. Reported by Mr. Frelinghuysen without amendment, accompanied by report No. 139. Joint Resolution In favor of A. W. Walker.","Committee on Military Affairs and the Militia~Committee on Claims"
"llsr","40","00150000.tif","40","1","s","","S.R. 10","1867-03-07,1867-03-19","Mr. Cragin asked, by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and referred to the Committee on the Judiciary. Ordered to be printed. Joint Resolution Proposing an amendment to the Constitution of the United States.","Committee on the Judiciary"
"llsr","40","00160000.tif","40","1","s","","S.R. 17","1867-03-09","Mr. Conness asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on Naval Affairs, and ordered to be printed. Joint Resolution For the relief of Donahue, Ryan and Secor.","Committee on Naval Affairs"
"llsr","40","00170000.tif","40","1","s","","S.R. 18","1867-03-09","Mr. Ross asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on Indian Affairs, and ordered to be printed. Joint Resolution For the sale of certain stock held in trust for the Choctaw and Chickasaw Indians.","Committee on Indian Affairs"
"llsr","40","00180000.tif","40","1","s","","S.R. 18","1867-03-09,1867-03-13","Mr. Ross asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on Indian Affairs, and ordered to be printed. Reported by Mr. Henderson with an amendment, viz: Insert the words printed in italics. Joint Resolution For the sale of certain stocks held in trust for the Choctaw and Chickasaw Indians.","Committee on Indian Affairs"
"llsr","40","00190002.tif","40","1","s","2","S.R. 18","1867-03-09,1867-03-13","",""
"llsr","40","00200000.tif","40","1","s","","S.R. 19","1867-03-11,1867-03-12","Mr. Fowler asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and referred to the Committee on Military Affairs and the Militia. Reported by Mr. Wilson with amendments, viz: Strike out the part in [brackets] and insert the words printed in italics. Joint Resolution Directing the Secretary of War to furnish certain arms and equipments to the State of Tennessee. [Whereas the arms and equipments for the militia of the State of Tennessee were taken or destroyed by the rebel authorities during the late rebellion, and the present executive, Governor W. G. Brownlow, in order to enforce the laws of the State, deems it necessary to employ the militia of the State for that purpose: Therefore,]","Committee on Military Affairs and the Militia"
"llsr","40","00210000.tif","40","1","s","","S.R. 21","1867-03-12","Mr. Wilson, from the Committee on Military Affairs and the Militia, reported the following join resolution; which was read and passed to a second reading. Joint Resolution In reference to the collection and payment of moneys due colored soldiers, sailors, and marines, or their heirs.","Committee on Military Affairs and the Militia"
"llsr","40","00220002.tif","40","1","s","2","S.R. 21","1867-03-12","",""
"llsr","40","00230003.tif","40","1","s","3","S.R. 21","1867-03-12","",""
"llsr","40","00240000.tif","40","1","s","","S.R. 21","1867-03-12,1867-03-13,1867-03-21","Mr. Wilson, from the Committee on Military Affairs and the Militia, reported the following join resolution; which was read and passed to a second reading. Read the second and third times and recommitted to the Committee on Military Affairs and the Militia. Reported by Mr. Wilson with amendments, viz: Strike out the parts in [brackets] and insert those printed in italics. Joint Resolution In reference to the collection and payment of moneys due colored soldiers, sailors, and marines, or their heirs.","Committee on Military Affairs and the Militia"
"llsr","40","00250002.tif","40","1","s","2","S.R. 21","1867-03-12,1867-03-13,1867-03-21","",""
"llsr","40","00260003.tif","40","1","s","3","S.R. 21","1867-03-12,1867-03-13,1867-03-21","",""
"llsr","40","00270004.tif","40","1","s","4","S.R. 21","1867-03-12,1867-03-13,1867-03-21","",""
"llsr","40","00280000.tif","40","1","s","","S.R. 23","1867-03-12","Mr. Nye asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read, passed to a second reading, and ordered to be printed. Joint Resolution Extending sympathy to the people of Ireland. Whereas the Irish people, after seven centuries of outrage and misery, have called upon God and mankind to witness the justice of their cause and the intensity of their sufferings, and have appealed to the republicans of the entire world for sympathy and assistance against their British oppressors: Therefore,",""
"llsr","40","00290000.tif","40","1","s","","S.R. 24","1867-03-12,1867-03-19","Mr. Morrill, of Maine, asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and referred to the Committee on the District of Columbia. Reported by Mr. Willey with amendments, viz: Strike out the words in [brackets] and insert those printed in italics. Joint Resolution Relative to the payment of expenses incurred by the judges of election for the cities of Washington and Georgetown, District of Columbia.","Committee on the District of Columbia"
"llsr","40","00300002.tif","40","1","s","2","S.R. 24","1867-03-12,1867-03-19","",""
"llsr","40","00310003.tif","40","1","s","3","S.R. 24","1867-03-12,1867-03-19","",""
"llsr","40","00320000.tif","40","1","s","","S.R. 25","1867-03-12,1867-03-13","Mr. Trumbull asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and referred to the Committee on the Judiciary. Reported by Mr. Trumbull without amendment. Joint Resolution To make valid the laws of New Mexico passed at the session of the legislature held at Santa Fe, from third day of December, eighteen hundred and sixty-six, to thirty-first day of January, eighteen hundred and sixty-seven.","Committee on the Judiciary"
"llsr","40","00330000.tif","40","1","s","","S.R. 26","1867-03-12","Mr. Morgan asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on Commerce, and ordered to be printed. Joint Resolution Providing for the necessary surveys for a ship canal, between Lake Erie and Lake Ontario, for military, naval, and commercial purposes.","Committee on Commerce"
"llsr","40","00340000.tif","40","1","s","","S.R. 27","1867-03-13,1867-03-22","Mr. Cole asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and referred to the Committee on Commerce. Reported by Mr. Corbett with an amendment, viz: Strike out the part in [brackets] and insert that printed in italics. Joint Resolution To authorize the leasing of certain real estate in San Francisco.","Committee on Commerce"
"llsr","40","00350002.tif","40","1","s","2","S.R. 27","1867-03-13,1867-03-22","",""
"llsr","40","00360000.tif","40","1","s","","S.R. 31","1867-03-15","Mr. Morgan asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on Finance, and ordered to be printed. Joint Resolution To remit or refund duties on agricultural machinery imported into the United States as models.","Committee on Finance"
"llsr","40","00370000.tif","40","1","s","","S.R. 32","1867-03-15","Mr. Morton asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice, referred to the Committee on Military Affairs and the Militia, and ordered to be printed. Joint Resolution Refunding to the State of Indiana expenses incurred for quartermaster and commissary stores, and for transportation furnished to militia of said State while engaged in repelling rebel raids during the late rebellion.","Committee on Military Affairs and the Militia"
"llsr","40","00380002.tif","40","1","s","2","S.R. 32","1867-03-15","",""
"llsr","40","00390000.tif","40","2","s","","S.R. 34","1867-03-16,1868-01-22","Mr. Conkling asked, and by unanimous consent obtained, leave to bring in the following joint resolution; which was read twice and referred to the Committee on the Judiciary. Committee discharged. Joint Resolution Relative to the holding of courts in the southern district of New York.","Committee on the Judiciary"
