"llhb","10","00100000.tif","20","2","h","","H.R. 12","1827-12-18,1828-12-19","Read twice, and committed to the Committee of the Whole House on the state of the Union. Reprinted by order of the House of Representatives. Mr. Floyd, from the Select Committee to which the subject had been referred, reported the following bill: A Bill To authorize the occupation of Oregon river.","Committee of the Whole House"
"llhb","10","00110002.tif","20","2","h","2","H.R. 12","1827-12-18,1828-12-19","",""
"llhb","10","00120003.tif","20","2","h","3","H.R. 12","1827-12-18,1828-12-19","",""
"llhb","10","00130000.tif","20","2","h","","H.R. 12","1827-12-18,1828-12-23","Read twice, and committed to a Committee of the Whole House on the state of the Union. Reprinted by order of the House of Representatives. Mr. Floyd, from the Select Committee, to which the subject had been referred, reported the following bill: A Bill To authorize the occupation of the Oregon River.","Committee of the Whole House"
"llhb","10","00140002.tif","20","2","h","2","H.R. 12","1827-12-18,1828-12-23","",""
"llhb","10","00150003.tif","20","2","h","3","H.R. 12","1827-12-18,1828-12-23","",""
"llhb","10","00160004.tif","20","2","h","4","H.R. 12","1827-12-18,1828-12-23","",""
"llhb","10","00170000.tif","20","2","h","","H.R. 12","1828-12-24","The bill to authorize the occupation of the Oregon river, being under consideration in Committee of the Whole House on the state of the Union, Mr. Drayton submitted the following as an amendment of the same: Strike out all after the enacting words, except the last section, and in lieu thereof, insert","Committee of the Whole House"
"llhb","10","00180002.tif","20","2","h","2","H.R. 12","1828-12-24","",""
"llhb","10","00190000.tif","20","2","h","","H.R. 27","1828-12-11","Read and committed to the Committee of the Whole House, to which said Bill is committed. Mr. Crocket submitted the following, which, when the Bill H. R. No. 27, ''to amend an act, entitled an act to authorize the State of Tennessee to issue grants and perfect titles, to certain lands therein described, and to settle the claims to vacant and unappropriated lands in the same,'' passed 18th April, 1806, comes up for consideration, he will move as an Amendment. Strike out all, after the enacting words in the first section, and insert the following:","Committee of the Whole House"
"llhb","10","00200002.tif","20","2","h","2","H.R. 27","1828-12-11","",""
"llhb","10","00210000.tif","20","2","h","","H.R. 27","1828-12-11","",""
"llhb","10","00220000.tif","20","2","h","","H.R. 27","1829-01-05","Amendment, Intended to be proposed by Mr. Bell, to the Bill to amend and explain ''An act to authorize the State of Tennessee to issue grants and perfect titles to certain lands therein described, and to settle the claims to the vacant and unappropriated lands within the same,'' passed 18th April, 1806. Strike out all except the title of the Bill, and insert the following:",""
