"llsb","16","00160000.tif","23","2","s","","S. 1","1834-12-04,1834-12-08,1834-12-11,1834-12-22","Agreeably to notice, Mr. Ewing asked and obtained leave to bring in the following bill; which was read and passed to a second reading. Read a second time and laid on the table. Referred to the Committee on the Judiciary. Reported without amendment. A Bill To settle and establish the northern boundary line of the State of Ohio.","Committee on the Judiciary"
"llsb","16","00170000.tif","23","2","s","","S. 1","1834-12-04,1834-12-08,1834-12-11,1834-12-22,1835-01-05,1835-01-07,1835-01-12","Read, and passed to a second reading. Read the second time, and laid on the table. Referred to the Committee on the Judiciary. Reported without amendment. Amended, and ordered to be engrossed. Passed. Printed by order of the House of Representatives. An Act To settle and establish the northern boundary line of the State of Ohio.","Committee on the Judiciary"
"llsb","16","00180002.tif","23","2","s","2","S. 1","1834-12-04,1834-12-08,1834-12-11,1834-12-22,1835-01-05,1835-01-07,1835-01-12","",""
"llsb","16","00190000.tif","23","2","s","","S. 2","1834-12-08,1834-12-09,1834-12-15","Read and passed to a second reading. Read a second time and referred to the Committee on Public Lands. Reported without amendment. A Bill For the relief of Samuel Smith, Lynn MacGhee, and Semoice, Creek Indians.","Committee on Public Lands"
"llsb","16","00200000.tif","23","2","s","","S. 3","1834-12-08,1834-12-09,1834-12-15","Read and passed to a second reading. Read a second time and referred to Committee on Public Lands. Reported with the following amendment, viz. add Sec. 3, printed in italics. A Bill Authorizing the relinquishment of the sixteenth sections granted for the use of schools, and the entry of other lands in lien thereof.","Committee on Public Lands"
"llsb","16","00210002.tif","23","2","s","2","S. 3","1834-12-08,1834-12-09,1834-12-15","",""
"llsb","16","00220000.tif","23","2","s","","S. 3","1835-01-05","Printed by order of the House of Representatives. A Act Authorizing the relinquishment of the sixteenth sections granted for the use of schools, and the entry of other lands in lieu thereof.",""
"llsb","16","00230002.tif","23","2","s","2","S. 3","1835-01-05","",""
"llsb","16","00240000.tif","23","2","s","","S. 4","1834-12-08,1834-12-09,1834-12-15","Agreeably to notice, Mr. Moore asked and obtained leave to bring in the following bill, which was read, and passed to a second reading. Read second time and referred to the Committee on Public Lands. Reported with an amendment, viz. add the words printed in italics. A Bill For the relief of Susan Marlow.","Committee on Public Lands"
"llsb","16","00250000.tif","23","2","s","","S. 5","1834-12-09,1834-12-10","Agreeably to notice, Mr. Webster asked and obtained leave to bring in the following bill; which was read twice, and referred to a Select Committee, consisting of Messrs. Webster, Grundy, Prentiss, Preston, and Shepley. Reported without amendment. A Bill To provide for the satisfaction of claims due to certain American citizens for spoliations committed on their commerce prior to the thirtieth day of September, one thousand eight hundred.",""
"llsb","16","00260002.tif","23","2","s","2","S. 5","1834-12-09,1834-12-10","",""
"llsb","16","00270003.tif","23","2","s","3","S. 5","1834-12-09,1834-12-10","",""
"llsb","16","00280004.tif","23","2","s","4","S. 5","1834-12-09,1834-12-10","",""
"llsb","16","00290005.tif","23","2","s","5","S. 5","1834-12-09,1834-12-10","",""
"llsb","16","00300000.tif","23","2","s","","S. 5","1835-02-09","Printed by order of the House of Representatives. An Act To provide for the satisfaction of claims due to certain American citizens for spoliations committed on their commerce prior to the thirtieth day of September, one thousand eight hundred.",""
"llsb","16","00310002.tif","23","2","s","2","S. 5","1835-02-09","",""
"llsb","16","00320003.tif","23","2","s","3","S. 5","1835-02-09","",""
"llsb","16","00330004.tif","23","2","s","4","S. 5","1835-02-09","",""
"llsb","16","00340005.tif","23","2","s","5","S. 5","1835-02-09","",""
"llsb","16","00350000.tif","23","2","s","","S. 6","1834-12-09,1834-12-10,1834-12-15,1835-02-04","Introduced, on leave, by Mr. King; read, and passed to a second reading. Read second time, and laid on the table. Referred to the Committee on the Judiciary. Reported without amendment. A Bill For the relief of the legal representatives of Theodore Brightwell, deceased.","Committee on the Judiciary"
"llsb","16","00360000.tif","23","2","s","","S. 7","1834-12-09,1834-12-10,1834-12-15,1835-01-13","Introduced, on leave, by Mr. Tipton, read and passed to a second reading. Read second time and laid on the table. Referred to the Committee on Indian Affairs. Reported without amendment. A Bill For the settlement of the account of Gad Humphreys.","Committee on Indian Affairs"
"llsb","16","00370000.tif","23","2","s","","S. 9","1834-12-09,1834-12-10,1834-12-15","Read and passed to a second reading. Read a second time and referred to Committee on Public Lands. Reported without amendment. Mr. Poindexter, from the Committee on Public Lands, reported the following bill; which was read, and passed to a second reading: A Bill For the relief of Elijah Simmons.","Committee on Public Lands"
