"llhb","27","00010000.tif","27","1","h","","H.R. 2","1841-06-19","Read twice, and committed to a Committee of the Whole House on the state of the Union. Mr. Fillmore, from the Committee of Ways and Means, reported the following bill: A Bill Making appropriations for the present session of Congress.","Committee of the Whole House on the state of the Union~Committee of Ways and Means"
"llhb","27","00020002.tif","27","1","h","2","H.R. 2","1841-06-19","",""
"llhb","27","00030000.tif","27","1","h","","H.R. 3","1841-06-19","Read twice, and ordered to be engrossed and read the third time on Monday next. Mr. Underwood, from the Committee for the District of Columbia, reported the following bill: A Bill To revive and continue in force for ten years an act entitled ''An act to incorporate the Mechanic Relief Society of Alexandria.''","Committee for the District of Columbia"
"llhb","27","00040000.tif","27","1","h","","H.R. 3","1841-07-27","Ordered to be printed. Amendment To be offered by Mr. Benton, as separate sections to the bill to raise revenue by laying duties on imports now free of duty, or paying less than twenty per centum on the value, viz:",""
"llhb","27","00050002.tif","27","1","h","2","H.R. 3","1841-07-27","",""
"llhb","27","00060003.tif","27","1","h","3","H.R. 3","1841-07-27","",""
"llhb","27","00070000.tif","27","1","h","","H.R. 4","1841-06-24","Read the first and second time, and committed to the Committee of the Whole House on the state of the Union. Mr. William Cost Johnson, from the Committee on the Public Lands, to which was recommitted the bill of this number, reported the following bill: A Bill To appropriate the proceeds of the sales of the public lands, and to grant pre-emption rights.","Committee of the Whole House on the state of the Union~Committee on the Public Lands"
"llhb","27","00080002.tif","27","1","h","2","H.R. 4","1841-06-24","",""
"llhb","27","00090003.tif","27","1","h","3","H.R. 4","1841-06-24","",""
"llhb","27","00100004.tif","27","1","h","4","H.R. 4","1841-06-24","",""
"llhb","27","00110005.tif","27","1","h","5","H.R. 4","1841-06-24","",""
"llhb","27","00120006.tif","27","1","h","6","H.R. 4","1841-06-24","",""
"llhb","27","00130007.tif","27","1","h","7","H.R. 4","1841-06-24","",""
"llhb","27","00140008.tif","27","1","h","8","H.R. 4","1841-06-24","",""
"llhb","27","00150009.tif","27","1","h","9","H.R. 4","1841-06-24","",""
"llhb","27","00160010.tif","27","1","h","10","H.R. 4","1841-06-24","",""
"llhb","27","00170011.tif","27","1","h","11","H.R. 4","1841-06-24","",""
"llhb","27","00180000.tif","27","1","h","","H.R. 4","1841-08-27","Ordered, That the amendments of the Senate be referred to the Committee on Public Lands, and that the bill be printed as amended. Note.--The parts proposed, to be stricken out are in brackets, []-insertions and additions in italics. An Act To appropriate the proceeds of the sales of the public lands, and to grant pre-emption rights.","Committee on Public Lands"
"llhb","27","00190002.tif","27","1","h","2","H.R. 4","1841-08-27","",""
"llhb","27","00200003.tif","27","1","h","3","H.R. 4","1841-08-27","",""
"llhb","27","00210004.tif","27","1","h","4","H.R. 4","1841-08-27","",""
"llhb","27","00220005.tif","27","1","h","5","H.R. 4","1841-08-27","",""
