"llsr","25","00010000.tif","25","2","s","","S. 1","1837-12-14","Agreeably to notice, Mr. Allen asked and obtained leave to introduce the following joint resolution; which was read twice, referred to a Select Committee, and ordered to be printed. A Joint Resolution Proposing amendments to the Constitution of the United States, in relation to the election of President and Vice President of the United States.",""
"llsr","25","00020002.tif","25","2","s","2","S. 1","1837-12-14","",""
"llsr","25","00030003.tif","25","2","s","3","S. 1","1837-12-14","",""
"llsr","25","00040004.tif","25","2","s","4","S. 1","1837-12-14","",""
"llsr","25","00050005.tif","25","2","s","5","S. 1","1837-12-14","",""
"llsr","25","00060000.tif","25","2","s","","S. 7","1838-03-07","Mr. Robinson, from the Committee on the Post Office and Post Roads, submitted a report, (No. 278,) accompanied by the following joint resolution; which was read and passed to a second reading. Joint Resolution Directing the Postmaster General to settle the claim of Hard and Longstreet.","Committee on the Post Office and Post Roads"
"llsr","25","00070000.tif","25","2","s","","S. 10","1838-04-25","Mr. Benton, from the Committee on Military Affairs, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the purchase of the island at the confluence of the St. Peters and Mississippi rivers.","Committee on Military Affairs"
"llsr","25","00080000.tif","25","2","s","","S. 11","1838-04-30","Mr. Clay, of Kentucky, asked and obtained leave, by unanimous consent, to bring in the following joint resolution; which was read, and passed to a second reading. Joint Resolution Relating to the public revenue and dues to the Government.",""
"llsr","25","00090000.tif","25","2","s","","S. 12","1838-05-03","Mr. Fulton, from the Committee on the Public Lands, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the relief of Vespasian Ellis.","Committee on the Public Lands"
"llsr","25","00100002.tif","25","2","s","2","S. 12","1838-05-03","",""
"llsr","25","00110000.tif","25","3","s","","S. 1","1838-12-11,1839-02-02","Agreeably to notice, Mr. Preston asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on Military Affairs. Joint Resolution Authorizing the Secretary of War to purchase a site in the District of Columbia for a new keeper's house.","Committee on Military Affairs"
"llsr","25","00120000.tif","25","3","s","","S. 2","1838-12-12,1838-12-20","Agreeably to notice, Mr. Fulton asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on the Public Buildings. Joint Resolution Authorizing the examination and payment of the claims of the workmen upon the public buildings.","Committee on the Public Buildings"
"llsr","25","00130002.tif","25","3","s","2","S. 2","1838-12-12,1838-12-20","",""
"llsr","25","00140000.tif","25","3","s","","S. 3","1838-12-17,1839-01-16","Agreeably to notice, Mr. Roane asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on the District of Columbia. Joint Resolution Directing the manner in which certain laws of the District of Columbia shall be executed.","Committee on the District of Columbia"
"llsr","25","00150002.tif","25","3","s","2","S. 3","1838-12-17,1839-01-16","",""
"llsr","25","00160000.tif","25","3","s","","S. 4","1838-12-19,1839-01-10","Agreeably to notice, Mr. Norvell asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on Commerce. Joint Resolution Authorizing the President of the United States to cause certain surveys to be made.","Committee on Commerce"
"llsr","25","00170002.tif","25","3","s","2","S. 4","1838-12-19,1839-01-10","",""
"llsr","25","00180000.tif","25","3","s","","S. 4","1839-02-06","Reprinted by order of the House of Representatives. Joint Resolution Authorizing the President of the United States to cause certain surveys to be made.",""
"llsr","25","00190000.tif","25","3","s","","S. 5","1838-12-31,1839-01-25","Agreeably to notice, Mr. Clay of Alabama, asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on the Judiciary, Reported with the following amendments, viz. Strike out the words ""Joint Resolution,"" and insert ""A Bill;"" strike out the word ""Resolved,"" and insert ""Be it enacted."" Joint Resolution To quiet the title of bona fide purchasers under Spanish grants, permits, or orders of survey.","Committee on the Judiciary"
"llsr","25","00200000.tif","25","3","s","","S. 6","1839-01-02","Mr. Benton, from the Committee on Military Affairs, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution To authorize the purchase of an island in the river Delaware, called the Pea Patch.","Committee on Military Affairs"
"llsr","25","00210000.tif","25","3","s","","S. 8","1839-01-16","Mr. Roane, from the Committee on the District of Columbia, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution Authorizing the opening of an alley, and the execution of certain deeds, in the city of Washington.","Committee on the District of Columbia"
"llsr","25","00220000.tif","25","3","s","","S. 10","1839-01-21","Agreeably to notice, Mr. Tallmadge asked and obtained leave to bring in the following joint resolution; which was read, laid on the table and ordered to be printed. Joint Resolution Proposing an amendment to the Constitution of the United States; limiting the term of office of the President of the United States; providing for the appointment of certain officers by Congress; and restricting the appointment of members of Congress to office.",""
"llsr","25","00230002.tif","25","3","s","2","S. 10","1839-01-21","",""
"llsr","25","00240000.tif","25","3","s","","S. 11","1839-02-12","Agreeably to notice, Mr. Allen asked and obtained leave to bring in the following joint resolution; which was read, and passed to a second reading; and ordered to be printed. Joint Resolution Authorizing certain certificates of deposite to be cancelled and reissued.",""
"llsr","25","00250002.tif","25","3","s","2","S. 11","1839-02-12","",""
"llsr","25","00260000.tif","25","3","s","","S. 15","1839-02-28","Mr. Wall, from the Committee on the Library, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the distribution, in part, of the Madison papers.","Committee on the Library"
