"llsb","2","00010000.tif","16","2","s","","S. 1","1820-11-17","Agreeably to notice given, Mr. Walker, of Alabama, asked and obtained leave to bring in the following bill, which was twice read, by unanimous consent, and referred to Messr. Walker, Burrill, and King of Alabama, to consider and report thereon. A Bill To alter the terms of the District Court in Alabama.",""
"llsb","2","00020002.tif","16","2","s","2","S. 1","1820-11-17","",""
"llsb","2","00030000.tif","16","2","s","","S. 1","1820-11-22","Agreeably to notice given, Mr. Eaton asked and obtained leave to introduce the following bill, which was read, and passed to the second reading. A Bill For the relief of Robert Purdy.",""
"llsb","2","00040000.tif","16","2","s","","S. 3","1820-11-28","Agreeably to notice given, Mr. Eaton asked and obtained leave to bring in the following bill, which was read, and passed to the second reading: A Bill For the relief of the officers and volunteers engaged in the late campaign against the Seminole Indians.",""
"llsb","2","00050002.tif","16","2","s","2","S. 3","1820-11-28","",""
"llsb","2","00060000.tif","16","2","s","","S. 4","1820-11-29","Mr. Wilson, from the Committee of Claims, to whom the subject was referred, reported the following bill, which was read, and passed to the second reading: A Bill For the relief of Ebenezer Stevens, and Austin L. Sands, legal representatives of Richardson Sands, deceased, and others.","Committee of Claims"
"llsb","2","00070002.tif","16","2","s","2","S. 4","1820-11-29","",""
"llsb","2","00080000.tif","16","2","s","","S. 5","1820-11-30","Agreeably to notice given, Mr. Johnson, of Louisiana, asked and obtained leave to bring in the following bill, which was read, and passed to a second reading. A Bill Granting to the Governor of the state of Louisiana, for the time being, and his successors in office, two tracts of land in the county of Point Coupee.",""
"llsb","2","00090002.tif","16","2","s","2","S. 5","1820-11-30","",""
"llsb","2","00100000.tif","16","2","s","","S. 6","1820-11-30","Agreeably to notice given, Mr. Johnson, of Kentucky, asked and obtained leave to bring in the following bill, which was read and passed to the second reading. A Bill To incorporate the Columbian Society for Literary purposes.",""
"llsb","2","00110002.tif","16","2","s","2","S. 6","1820-11-30","",""
"llsb","2","00120003.tif","16","2","s","3","S. 6","1820-11-30","",""
"llsb","2","00130000.tif","16","2","s","","S. 6","1820-12-05","Mr. Horsey, from the Committee on the District of Columbia, to whom was referred the bill to incorporate the Columbian Society for Literary Purposes, reported the same, with the following Amendments: In section first, after the word ''corporate,'' in the seventh line, add ''to be located in the District of Columbia.'' After the fourth section, add the following, as a new section:","Committee on the District of Columbia"
"llsb","2","00140000.tif","16","2","s","","S. 6","1821-01-15","Printed by order of the House Representatives. An Act To incorporate the Columbian College, in the District of Columbia.",""
"llsb","2","00150002.tif","16","2","s","2","S. 6","1821-01-15","",""
"llsb","2","00160003.tif","16","2","s","3","S. 6","1821-01-15","",""
"llsb","2","00170004.tif","16","2","s","4","S. 6","1821-01-15","",""
"llsb","2","00180005.tif","16","2","s","5","S. 6","1821-01-15","",""
"llsb","2","00190006.tif","16","2","s","6","S. 6","1821-01-15","",""
"llsb","2","00200007.tif","16","2","s","7","S. 6","1821-01-15","",""
"llsb","2","00210008.tif","16","2","s","8","S. 6","1821-01-15","",""
"llsb","2","00220000.tif","16","2","s","","S. 7","1820-12-06","Mr. Holmes of Mississippi, from the Committee on Indian Affairs, to whom the subject was referred, reported the following bill, which was read and passed to a second reading. A Bill To continue in force, for a further time, the act, entitled ''An act for establishing Trading Houses with the Indian Tribes.''","Committee on Indian Affairs"
"llsb","2","00230000.tif","16","2","s","","S. 8","1820-12-07","Agreeably to notice given, Mr. Trimble asked and obtained leave to bring in the following bill, which was twice read, by unanimous consent, and referred to the Committee on Roads and Canals. A Bill To authorize the appointment of Commissioners to lay out a Canal in the State of Ohio. Whereas, by the laying out of a Canal from Lake Erie to the navigable waters of the Ohio River, through the Public Lands, the value thereof would be increased, and the prosperity and common defence of the United States promoted:","Committee on Roads and Canals"
"llsb","2","00240002.tif","16","2","s","2","S. 8","1820-12-07","",""
"llsb","2","00250003.tif","16","2","s","3","S. 8","1820-12-07","",""
"llsb","2","00260000.tif","16","2","s","","S. 9","1820-12-07","Mr. Wilson, from the Committee of Claims, to whom was referred the petition of John Holmes, reported the following bill, which was read and passed to a second reading. A Bill For the relief of John Holmes.","Committee of Claims"
"llsb","2","00270000.tif","16","2","s","","S. 10","1820-12-08","Mr. Wilson, from the Committee of Claims, to whom was referred the petition of Morgan Brown, reported the following bill, which was read, and passed to a second reading: A Bill For the relief of Morgan Brown.","Committee of Claims"
"llsb","2","00280000.tif","16","2","s","","S. 11","1820-12-14","Agreeably to notice given, Mr. Johnson of Louisiana, asked and obtained leave to bring in the following bill, which was twice read, by unanimous consent, and referred to the Committee on Public lands. A Bill For the relief of the legal representatives of Gabriel Berzat, deceased.","Committee on Public lands"
"llsb","2","00290000.tif","16","2","s","","S. 11","1820-12-18","Amendment. The Committee of Finance propose the following amendment to the bill from the House of Representatives, entitled ''An act for the relief of Perley Keyes and Jason Fairbanks.''","Committee of Finance"
"llsb","2","00300000.tif","16","2","s","","S. 12","1820-12-19","Mr. Wilson, from the Committee of Claims, to whom was referred the petition of Thomas L. Ogden, in behalf of himself and others, reported the following bill, which was read, and passed to a second reading. A Bill For the relief of Thomas L. Ogden, and others.","Committee of Claims"
"llsb","2","00310000.tif","16","2","s","","S. 13","1820-12-20","Mr. Sanford, from the Committee on Finance, to whom was referred the memorial of the President and Directors of the Bank of the United States, reported the following bill, which was read, and passed to a second reading. A Bill To amend the act, entitled ''An act to incorporate the subscribers to the Bank of the United States.''","Committee on Finance"
"llsb","2","00320002.tif","16","2","s","2","S. 13","1820-12-20","",""
"llsb","2","00330000.tif","16","2","s","","S. 13","1821-02-21","Printed by order of the House of Representatives. An Act To amend the act, entitled ''An act to incorporate the subscribers to the Bank of the United States.''",""
"llsb","2","00340002.tif","16","2","s","2","S. 13","1821-02-21","",""
"llsb","2","00350000.tif","16","2","s","","S. 14","1820-12-20","Mr. Holmes, of Mississippi, from the Committee on Indian Affairs, to whom the subject was referred, reported the following bill, which was read and passed to a second reading. A Bill For the better regulation of the trade with the Indian tribes.","Committee on Indian Affairs"
"llsb","2","00360002.tif","16","2","s","2","S. 14","1820-12-20","",""
"llsb","2","00370000.tif","16","2","s","","S. 15","1820-12-22","Mr. Lowrie, from the Committee on Public Lands, to whom was referred the petition of Daniel W. Coxe, reported the following bill, which was read, and passed to a second reading. A bill Confirming the title of the Marquis de Maison Rouge.","Committee on Public Lands"
"llsb","2","00380000.tif","16","2","s","","S. 16","1820-12-28","Mr. Thomas, from the Committee on Public Lands, to whom the subject was referred, reported the following bill, which was read, and passed to a second reading. A bill For the relief of the purchasers of Public Lands, prior to the first day of July, eighteen hundred and twenty.","Committee on Public Lands"
"llsb","2","00390002.tif","16","2","s","2","S. 16","1820-12-28","",""
"llsb","2","00400003.tif","16","2","s","3","S. 16","1820-12-28","",""
"llsb","2","00410000.tif","16","2","s","","S. 16","1821-02-16","Printed by order of the House of Representatives. An Act For the relief of the Purchasers of Public Lands, prior to the first day of July, eighteen hundred and twenty.",""
"llsb","2","00420002.tif","16","2","s","2","S. 16","1821-02-16","",""
"llsb","2","00430003.tif","16","2","s","3","S. 16","1821-02-16","",""
"llsb","2","00440004.tif","16","2","s","4","S. 16","1821-02-16","",""
"llsb","2","00450005.tif","16","2","s","5","S. 16","1821-02-16","",""
"llsb","2","00460006.tif","16","2","s","6","S. 16","1821-02-16","",""
