"llsr","28","00010000.tif","28","1","s","","S. 5","1844-02-26","Mr. Choate, from the Committee on the Library, submitted a report, (No. 146,) accompanied by the following Joint Resolution; which was read, and passed to a second reading. Joint Resolution To authorize the transmission and presentation of books to the Minister of Justice of France, in exchange for books received from him.","Committee on the Library"
"llsr","28","00020000.tif","28","1","s","","S. 6","1844-02-27,1844-03-13","Agreeably to notice, Mr. Woodbury asked and obtained leave to bring in the following joint resolution; which was read twice, and referred to the Committee on Commerce. Reported without amendment. Joint Resolution Providing for the return of additional items in the commercial statistics.","Committee on Commerce"
"llsr","28","00030002.tif","28","1","s","2","S. 6","1844-02-27,1844-03-13","",""
"llsr","28","00040000.tif","28","1","s","","S. 7","1844-02-28","Mr. Haywood, from the Committee on Naval Affairs, submitted a report, (No. 152,) accompanied by the following joint resolution; which was read, and passed to a second reading. Joint Resolution Authorizing an allowance to Purser D. M. F. Thornton in the settlement of his accounts.","Committee on Naval Affairs"
"llsr","28","00050000.tif","28","1","s","","S. 8","1844-03-05","Mr. Choate, from the Committee on the Library, submitted a report, (No. 160,) accompanied by the following joint resolution; which was read, and passed to a second reading. Joint Resolution To authorize the Attorney General to contract for copies of a proposed edition of the Laws and Treaties of the United States.","Committee on the Library"
"llsr","28","00060002.tif","28","1","s","2","S. 8","1844-03-05","",""
"llsr","28","00070003.tif","28","1","s","3","S. 8","1844-03-05","",""
"llsr","28","00080004.tif","28","1","s","4","S. 8","1844-03-05","",""
"llsr","28","00090005.tif","28","1","s","5","S. 8","1844-03-05","",""
"llsr","28","00100000.tif","28","1","s","","S. 9","1844-03-18","Mr. Woodbridge, from the Committee on Public Lands, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution Respecting receipts issued by the Treasurer of the United States, in payment for public lands.","Committee on Public Lands"
"llsr","28","00110000.tif","28","1","s","","S. 9","1844-03-05,1844-06-08","Agreeably to notice, Mr. Tappan asked and obtained leave to bring in the following joint resolution; which was read twice, by unanimous consent, and referred to the Committee on Naval Affairs. Discharged. Joint Resolution Concerning dew-rotted hemp.","Committee on Naval Affairs"
"llsr","28","00120002.tif","28","1","s","2","S. 9","1844-03-05,1844-06-08","",""
"llsr","28","00130000.tif","28","1","s","","S. 10","1844-03-18","Mr. Woodbridge, from the Committee on Public Lands, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution Respecting receipts issued by the Treasurer of the United States, in payment for public lands.","Committee on Public Lands"
"llsr","28","00140000.tif","28","1","s","","S. 11","1844-03-18","Mr. Crittenden, from the Committee on Military Affairs, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution Concerning the site of ""Old Fort Wayne,"" at Savannah, Georgia.","Committee on Military Affairs"
"llsr","28","00150000.tif","28","1","s","","S. 13","1844-03-21","Mr. Tappan, from the Joint Committee on the Library, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution Directing the purchase of certain marble busts.","Joint Committee on the Library"
"llsr","28","00160000.tif","28","1","s","","S. 14","1844-04-01","Mr. Woodbridge, from the Committee on Public Lands, submitted a report, (No. 260,) accompanied by the following joint resolution; which was read, and passed to a second reading. Joint Resolution Concerning the ""copper rock of Lake Superior.""","Committee on Public Lands"
"llsr","28","00170002.tif","28","1","s","2","S. 14","1844-04-01","",""
"llsr","28","00180000.tif","28","1","s","","S. 15","1844-05-10","Mr. Phelps, from the Committee on Patents and the Patent Office, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution To authorize the issuing a patent to Charles M. Keller.","Committee on Patents and the Patent Office"
"llsr","28","00190000.tif","28","1","s","","S. 16","1844-05-17","Mr. Atchison, from the Committee on the Post Office and Post Roads, submitted a report, (No. 340,) accompanied by the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the relief of Seth M. Leavenworth.","Committee on Post Office and Post Roads"
"llsr","28","00200000.tif","28","1","s","","S. 21","1844-06-06","Mr. Atchison, from the Committee on the Post Office and Post Roads, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution In favor of David Shaw and Solomon T. Corser.","Committee on Post Office and Post Roads"
"llsr","28","00210000.tif","28","1","s","","S. 24","1844-06-11","Mr. Morehead, from the Committee on Indian Affairs, reported the following joint resolution; which was read, and passed to a second reading. Joint Resolution For the relief of certain claimants under the Cherokee treaty of one thousand eight hundred and thirty-six.","Committee on Indian Affairs"
"llsr","28","00220000.tif","28","1","s","","S. 27","1844-06-15","Agreeably to notice, Mr. Berrien asked and obtained leave to bring in the following joint resolution; which was read, passed to a second reading, and ordered to be printed. Joint Resolution Proposing an amendment to the Constitution of the United States, as it respects the election of President and Vice President of the United States.",""
"llsr","28","00230002.tif","28","1","s","2","S. 27","1844-06-15","",""
"llsr","28","00240003.tif","28","1","s","3","S. 27","1844-06-15","",""
"llsr","28","00250004.tif","28","1","s","4","S. 27","1844-06-15","",""
"llsr","28","00260000.tif","28","1","s","","S. 28","1844-06-14","Mr. Morehead, from the Committee on Retrenchment, submitted a report, (No. 399,) accompanied by the following joint resolution; which was read, and passed to a second reading. Joint Resolution Declaring the power of Congress to regulate by law the power exercised by the President to remove from office.","Committee on Retrenchment"
"llsr","28","00270002.tif","28","1","s","2","S. 28","1844-06-14","",""
