"llhb","31","00010000.tif","31","1","h","","H.R. 1","1850-04-03","Proposition submitted by Mr. McClernand in Committee of the Whole on the state of the Union. A Bill To admit the State of California into the Union, to erect the Territorial Governments of Utah and of New Mexico, and to define and establish the boundary between the State of Texas and the Territory of New Mexico with the consent of said State.","Committee of the Whole on the state of the Union"
"llhb","31","00020002.tif","31","1","h","2","H.R. 1","1850-04-03","",""
"llhb","31","00030003.tif","31","1","h","3","H.R. 1","1850-04-03","",""
"llhb","31","00040004.tif","31","1","h","4","H.R. 1","1850-04-03","",""
"llhb","31","00050005.tif","31","1","h","5","H.R. 1","1850-04-03","",""
"llhb","31","00060006.tif","31","1","h","6","H.R. 1","1850-04-03","",""
"llhb","31","00070007.tif","31","1","h","7","H.R. 1","1850-04-03","",""
"llhb","31","00080008.tif","31","1","h","8","H.R. 1","1850-04-03","",""
"llhb","31","00090009.tif","31","1","h","9","H.R. 1","1850-04-03","",""
"llhb","31","00100010.tif","31","1","h","10","H.R. 1","1850-04-03","",""
"llhb","31","00110011.tif","31","1","h","11","H.R. 1","1850-04-03","",""
"llhb","31","00120012.tif","31","1","h","12","H.R. 1","1850-04-03","",""
"llhb","31","00130013.tif","31","1","h","13","H.R. 1","1850-04-03","",""
"llhb","31","00140014.tif","31","1","h","14","H.R. 1","1850-04-03","",""
"llhb","31","00150015.tif","31","1","h","15","H.R. 1","1850-04-03","",""
"llhb","31","00160016.tif","31","1","h","16","H.R. 1","1850-04-03","",""
"llhb","31","00170017.tif","31","1","h","17","H.R. 1","1850-04-03","",""
"llhb","31","00180018.tif","31","1","h","18","H.R. 1","1850-04-03","",""
"llhb","31","00190019.tif","31","1","h","19","H.R. 1","1850-04-03","",""
"llhb","31","00200020.tif","31","1","h","20","H.R. 1","1850-04-03","",""
"llhb","31","00210021.tif","31","1","h","21","H.R. 1","1850-04-03","",""
"llhb","31","00220022.tif","31","1","h","22","H.R. 1","1850-04-03","",""
"llhb","31","00230023.tif","31","1","h","23","H.R. 1","1850-04-03","",""
"llhb","31","00240024.tif","31","1","h","24","H.R. 1","1850-04-03","",""
"llhb","31","00250025.tif","31","1","h","25","H.R. 1","1850-04-03","",""
"llhb","31","00260026.tif","31","1","h","26","H.R. 1","1850-04-03","",""
"llhb","31","00270027.tif","31","1","h","27","H.R. 1","1850-04-03","",""
"llhb","31","00280028.tif","31","1","h","28","H.R. 1","1850-04-03","",""
"llhb","31","00290029.tif","31","1","h","29","H.R. 1","1850-04-03","",""
"llhb","31","00300030.tif","31","1","h","30","H.R. 1","1850-04-03","",""
"llhb","31","00310031.tif","31","1","h","31","H.R. 1","1850-04-03","",""
"llhb","31","00320032.tif","31","1","h","32","H.R. 1","1850-04-03","",""
"llhb","31","00330033.tif","31","1","h","33","H.R. 1","1850-04-03","",""
"llhb","31","00340034.tif","31","1","h","34","H.R. 1","1850-04-03","",""
"llhb","31","00350035.tif","31","1","h","35","H.R. 1","1850-04-03","",""
"llhb","31","00360000.tif","31","1","h","","H.R. 1","1850-04-03","Mr. Carter submitted the following amendment to Mr. McClernand's bill. Amendment.",""
"llhb","31","00370000.tif","31","1","h","","H.R. 1","1850-06-05","Proposition submitted by Mr. Jones, to be offered as a substitute for the proposition of Mr. Doty, whenever the same may be in order. Ordered to be printed. A Bill To admit California as a State into the Union; to establish Territorial Governments for Utah and New Mexico; and making proposals to Texas for the establishment of her Western and Northern boundaries.",""
"llhb","31","00380002.tif","31","1","h","2","H.R. 1","1850-06-05","",""
"llhb","31","00390003.tif","31","1","h","3","H.R. 1","1850-06-05","",""
"llhb","31","00400004.tif","31","1","h","4","H.R. 1","1850-06-05","",""
"llhb","31","00410005.tif","31","1","h","5","H.R. 1","1850-06-05","",""
"llhb","31","00420006.tif","31","1","h","6","H.R. 1","1850-06-05","",""
"llhb","31","00430007.tif","31","1","h","7","H.R. 1","1850-06-05","",""
"llhb","31","00440008.tif","31","1","h","8","H.R. 1","1850-06-05","",""
"llhb","31","00450009.tif","31","1","h","9","H.R. 1","1850-06-05","",""
"llhb","31","00460010.tif","31","1","h","10","H.R. 1","1850-06-05","",""
"llhb","31","00470011.tif","31","1","h","11","H.R. 1","1850-06-05","",""
"llhb","31","00480012.tif","31","1","h","12","H.R. 1","1850-06-05","",""
"llhb","31","00490013.tif","31","1","h","13","H.R. 1","1850-06-05","",""
"llhb","31","00500014.tif","31","1","h","14","H.R. 1","1850-06-05","",""
"llhb","31","00510015.tif","31","1","h","15","H.R. 1","1850-06-05","",""
"llhb","31","00520016.tif","31","1","h","16","H.R. 1","1850-06-05","",""
"llhb","31","00530017.tif","31","1","h","17","H.R. 1","1850-06-05","",""
"llhb","31","00540018.tif","31","1","h","18","H.R. 1","1850-06-05","",""
"llhb","31","00550019.tif","31","1","h","19","H.R. 1","1850-06-05","",""
"llhb","31","00560020.tif","31","1","h","20","H.R. 1","1850-06-05","",""
"llhb","31","00570021.tif","31","1","h","21","H.R. 1","1850-06-05","",""
"llhb","31","00580022.tif","31","1","h","22","H.R. 1","1850-06-05","",""
"llhb","31","00590023.tif","31","1","h","23","H.R. 1","1850-06-05","",""
"llhb","31","00600024.tif","31","1","h","24","H.R. 1","1850-06-05","",""
"llhb","31","00610025.tif","31","1","h","25","H.R. 1","1850-06-05","",""
"llhb","31","00620026.tif","31","1","h","26","H.R. 1","1850-06-05","",""
"llhb","31","00630027.tif","31","1","h","27","H.R. 1","1850-06-05","",""
"llhb","31","00640028.tif","31","1","h","28","H.R. 1","1850-06-05","",""
"llhb","31","00650029.tif","31","1","h","29","H.R. 1","1850-06-05","",""
"llhb","31","00660030.tif","31","1","h","30","H.R. 1","1850-06-05","",""
"llhb","31","00670031.tif","31","1","h","31","H.R. 1","1850-06-05","",""
"llhb","31","00680032.tif","31","1","h","32","H.R. 1","1850-06-05","",""
"llhb","31","00690000.tif","31","1","h","","H.R. 1","1850-06-07","Mr. Duer submitted, for the consideration of the Committee, the following bill, reserving to himself the liberty to offer the same as an original proposition, or as an amendment to, or substitute for, any other proposition, or not to offer the same at all, as he might afterwards deem expedient. Ordered to be printed. A Bill To provide for the settlement of the boundary of Texas, and to authorize the people of New Mexico and Utah to form Constitutions and State Governments, and for the admission of such States into the Union on an equal footing with the original States.",""
"llhb","31","00700002.tif","31","1","h","2","H.R. 1","1850-06-07","",""
"llhb","31","00710003.tif","31","1","h","3","H.R. 1","1850-06-07","",""
"llhb","31","00720004.tif","31","1","h","4","H.R. 1","1850-06-07","",""
"llhb","31","00730005.tif","31","1","h","5","H.R. 1","1850-06-07","",""
"llhb","31","00740006.tif","31","1","h","6","H.R. 1","1850-06-07","",""
"llhb","31","00750007.tif","31","1","h","7","H.R. 1","1850-06-07","",""
"llhb","31","00760008.tif","31","1","h","8","H.R. 1","1850-06-07","",""
"llhb","31","00770009.tif","31","1","h","9","H.R. 1","1850-06-07","",""
"llhb","31","00780010.tif","31","1","h","10","H.R. 1","1850-06-07","",""
"llhb","31","00790011.tif","31","1","h","11","H.R. 1","1850-06-07","",""
"llhb","31","00800012.tif","31","1","h","12","H.R. 1","1850-06-07","",""
"llhb","31","00810013.tif","31","1","h","13","H.R. 1","1850-06-07","",""
"llhb","31","00820000.tif","31","1","h","","H.R. 2","1849-12-31,1850-04-11","Mr. Schenck, on leave, introduced the following bill; which was read twice and referred to the Committee on Public Lands. Mr. Albertson, from the Committee on Public Lands, reported the said bill back without amendment: Ordered that the same be committed to a Committee of the Whole House, made the order of the day for to-morrow, and that the bill and report be printed. A Bill For the benefit of John Ozias.","Committee on Public Lands~Committee of the Whole House"
"llhb","31","00830000.tif","31","1","h","","H.R. 2","1849-12-31","Mr. Schenck, on leave, introduced the following bill; which was read twice, and referred to the Committee on Public Lands. A Bill For the benefit of John Ozias.","Committee on Public Lands"
"llhb","31","00840000.tif","31","1","h","","H.R. 4","1850-01-22","Read twice, and committed to a Committee of the Whole House to-morrow. Mr. J. H. Thomas, from the Committee of Claims, reported the following bill: A Bill For the relief of William B. Crews","Committee of the Whole House~Committee of Claims"
"llhb","31","00850000.tif","31","1","h","","H.R. 5","1850-01-22","Read twice, and committed to a Committee of the Whole House to-morrow. Mr. J. R. J. Daniel, from the Committee of Claims, reported the following bill: A Bill For the relief of Charles Ahrenfeldt and John F. H. Vogt.","Committee of the Whole House~Committee of Claims"
"llhb","31","00860000.tif","31","1","h","","H.R. 6","1850-01-22","Read twice, and committed to the Committee of the Whole House on the state of the Union. Mr. Burt, from the Committee on Military Affairs, reported the following bill: A Bill For the payment of a company of Indian volunteers, called into the service of the United States.","Committee of the Whole House on the state of the Union~Committee on Military Affairs"
"llhb","31","00870000.tif","31","1","h","","H.R. 7","1850-01-22","Read twice, and committed to the Committee of the Whole House on the state of the Union. Mr. W. R. W. Cobb, from the Committee on Public Lands, reported the following bill: A Bill grant the right of way to the Tennessee, Mississippi, and Alabama Railroad Company.","Committee of the Whole House on the state of the Union"
"llhb","31","00880002.tif","31","1","h","2","H.R. 7","1850-01-22","",""
"llhb","31","00890003.tif","31","1","h","3","H.R. 7","1850-01-22","",""
"llhb","31","00900000.tif","31","1","h","","H.R. 8","1850-01-22","Read twice, and committed to the Committee of the Whole House on the State of the Union. Mr. Potter, from the Committee on the Post Office and Post Roads, reported the following bill: A Bill To provide for the printing of a table of Post Offices in the United States","Committee of the Whole House on the State of the Union~Committee on the Post Office and Post Roads"
"llhb","31","00910000.tif","31","1","h","","H.R. 9","1850-01-24","Read twice, and committed to a Committee of the Whole House to-morrow. Mr. Chester Butler, from the Committee on Revolutionary Claims, reported the following bill: A Bill For the relief of the legal representatives of Thomas Jett, deceased.","Committee of the Whole House~Committee on Revolutionary Claims"
"llhb","31","00920002.tif","31","1","h","2","H.R. 9","1850-01-24","",""
"llhb","31","00930000.tif","31","1","h","","H.R. 10","1850-01-24","Read twice, and committed to a Committee of the Whole House to-morrow. Mr. Hay, from the Committee on Invalid Pensions, reported the following bill: A Bill For the relief of William Paddy.","Committee of the Whole House~Committee on Invalid Pensions"
"llhb","31","00940000.tif","31","1","h","","H.R. 11","1850-01-24","Read twice, and committed to a Committee of the Whole House to-morrow. Mr. Walden, from the Committee on Patents, reported the following bill: A Bill For the relief of Hiram Moore and John Hascall.","Committee of the Whole House~Committee on Patents"
"llhb","31","00950002.tif","31","1","h","2","H.R. 11","1850-01-24","",""
"llhb","31","00960000.tif","31","1","h","","H.R. 11","1850-03-18,1850-06-26,1850-09-10","Read twice, and referred to the Committee on Patents and the Patent Office. Reported without amendment. Recommitted to the Committee on Patents and the Patent Office. Reported with amendments, viz: Strike out the part with [brackets] and insert that printed in italics. An Act For the relief of Hiram Moore and John Hascall.","Committee on Patents and the Patent Office"
"llhb","31","00970002.tif","31","1","h","2","H.R. 11","1850-03-18,1850-06-26,1850-09-10","",""
"llhb","31","00980000.tif","31","1","h","","H.R. 13","1850-01-29","Read twice, and committed to a Committee of the Whole House to-morrow. Mr. James Thompson, from the Committee on the Judiciary, reported the following bill: A Bill To refund the fine imposed on the late Dr. Thomas Cooper, under the sedition law, to his legal representatives.","Committee of the Whole House~Committee on the Judiciary"
"llhb","31","00990000.tif","31","1","h","","H.R. 13","1850-03-18","Read twice and referred to the Committee on the Judiciary. An Act To refund the fine imposed on the late Dr. Thomas Cooper, under the sedition law, to his heirs.","Committee on the Judiciary"
"llhb","31","01000000.tif","31","1","h","","H.R. 14","1850-01-29","Read twice, and committed to a Committee of the Whole House to-morrow. Mr. Dunham, from the Committee of Claims, reported the following bill: A Bill For the relief of Gideon Walker.","Committee of the Whole House~Committee of Claims"
"llhb","31","01010000.tif","31","1","h","","H.R. 15","1850-01-29","Read twice, and committed to the Committee of the Whole House on the state of the Union. Mr. Burt, from the Committee on Military Affairs, reported the following bill: A Bill To regulate brevet rank, and to retire disabled officers of the Army.","Committee of the Whole House on the state of the Union~Committee on Military Affairs"
"llhb","31","01020002.tif","31","1","h","2","H.R. 15","1850-01-29","",""
